ticket_id,flight_id,purchase_date,class,price
a9f73b5549fffb86d9e379ae31fed78fdcfcbe97393c0fcb74259d71a2934957,8a82292c1368597686d4a1d3094c997c518b2a851ac5a2d3f978e8e158bae711,2022-11-06,Economy,297
718f1815c7319601af7a41132debdf17e97a2baf1cc8074f0e8c1a00b49c1503,af78861dad12e4faa2bd7e935ca02649f453bb17a7ecb86922caf841a0352486,2022-11-06,Economy,373
ef70361de534eeca7e585ea4dfac1af38612b73bc6304a0d5529a442472ceb02,411d70e746bcf32c7f9f93c1619fb129f480a459699f405bf29d43287f8473c6,2022-11-06,Economy,373
bd3cdeed0cda34bad84d89aa2e86abfa6629482bd0b752c6ada653b449418d54,372c76cb468c7f6aea2be31e4b160f7ef484eb61d801ba3a079640d4856e3f6c,2022-11-06,Economy,
f28a8fff8c7faf60d0e4b562f6b48a1169abce0225b889163bd3937cb2fb4094,117138e6a6a0efc57b54b9852ff60fd261ca127860b6f6eb9c764ace530cd6df,2022-11-06,Economy,317
d5ab6f9bf5aa6c14a310cc7b8405b2fa6a2086540d3c3725d5faa0c7048a9ec6,ba1e5168a7c7deacbdf31544a491fbd8f2d55785bc6e9e90d70723f4386bb133,2022-11-06,Economy,373
70ccfff89a9822c3fb7dd21c8ffb1a368182bc3841165a277f37c897b4bdb5b3,487512046f4b27ca31c2a43d2593aaf3a93b32cd61548ad483340ee5f6b34cb8,2022-11-06,Economy,373
034b8919a963e820a6292c953d45bea5a1785c83c15297cb1383ecf2806a7d1f,93405da07cde59cbc79b78dc0ac22a508b1d745b9b15dcc521a552308317c4e9,2022-11-06,Economy,373
588158d147c4889593b3e078e6807eaa3c5f2738ad457e77a43391c19d5537ba,1e787fb2dd6a315f671ff26c605a8cc1a32c73e8af0c18647a68866734c41a83,2022-11-06,Economy,373
5214020752b448691a8d3fddf13af9a9ab04ce073aae987b95c6905d6802930c,4a4b406dc39a2b52a22eca0efc1d5cf85d7eff8e2bd15f71327831254eb24dfe,2022-11-06,Economy,373
1fcca79bc2aace77e5dbb75e90b08f652226bbeed57117caeb8a22ad51e7e7c5,fa9b81c78aeb3884a12a9e562d5997c9221f6200bbacbc802f7aae7fa48e51de,2022-11-06,Economy,373
327613e715fc91376cbfeeafab8cea8bbd2dce1c42088a341d6ae9cf1c9021fa,b7e56277ccf1383eec49416076b8ade285978180ca0e33ef4772067751ec05f8,2022-11-06,Economy,373
1326fd2e29808085a31829410ff64980026970646a60f1edb7d88397530cefe6,3f33cfe78505fc58735c60b49ec0ab442e6e03745680075b62b1eb3513939d63,2022-11-06,Economy,373
78e11a571e452d158bc12ede67b300fe781798f45148e8098522eea253bf12ab,6398eeec5aab5caeabe91bcb2e8b24d20dac546d2d1cb42e4d0eaaed212f2275,2022-11-06,Economy,373
56a49012132256e6f20b1b28345f4b26f3581120a4f4292f4fc6527ed56744a8,73e6588375ee7d0818954d718f38b13cbeeb6609afe03c65e94f1847cd10bc87,2022-11-06,Economy,373
d48cbd17918103f420edd2ebdebbb80f6ca4a725c3e2eddbde9069339a44808b,3f5e3957101313fba38cf1274242ac8cdc295a33a481161dcc8f2dcb9cd27db8,2022-11-06,Economy,373
e77db7f0626253115e3e9f6a5477cbf694e748df437ac43baa34ab73a7e72fbb,e3fcebade3a86374c4c0049459c794dba50e9670f3b9a1f65cf684a5821fce9b,2022-11-06,Economy,373
