ticket_id,flight_id,purchase_date,class,price
04735d4e209f36b7af5a1e036abc868020e307805abf5f6d7cf103d2ccad90a8,70dd0624bf138e49062df6b7ba17cea36eb98043c199ea815e856b722431d7c8,10-20-2022,Economy,297
3dbefe345a031d2bcf9dd01924dce388fbcd7a8f1cbd186853682b753dcbedda,0a1c0e9db780bcdce615ea606121798bdf212837bbcad9975fbba22846436380,10-20-2022,Economy,373
9f71a1bac90c8eb5add70b7cb9fd1f743c9d8caa8cae420e730a4805ccbff8d7,29910ece594f35922abc5b56734790af9f421d90f9c2f6ebd19db4b5112ee339,10-20-2022,Economy,373
5446c6a9ba02ed53521d9d334b24c9be7bd6f61eceadfa6cacda715d6b501868,7d51b8fde9eae09d7822889c07cba13e58b7becb6638cf3d672ef3d88f54e37d,10-20-2022,Economy,
8c342d086a312b98782f716cfbed81eee2ce73d2bd0c3020f874b72e28d44874,d3fe09a4ba9c84bb64dfca33d121014d3df6c26879410e68f5e59785440c4133,10-20-2022,Economy,373
f7ea076f28b8775ec01ef561c91d328035e1f94cd3005178494cec885dbc4873,b0a1300b506704e6736f2e64bddeb554a02e462561059bb6c0ee1fd1bc6e79a0,10-20-2022,Economy,373
67aa5421afa7dd844a9c22c74d092e22eed5955959d7b19079a76b700930f705,cb76eede374985333dc469b9cb1b6d660d9edb2ba1b77385835917af9b3af3a4,10-20-2022,Economy,373
23aaa7681b96b1cba6274988dd2b162ce4580d11532bbe8dcdf30af08c0580c2,fb9d6abfb6ff10931d09e1d5553b0ded743f59b9fe98c1d15d87a7b40a13c6de,10-20-2022,Economy,373
0d8ba84d6bcad913b65bbcb045ea7558e0ae5475ef971ab2ff6f8b38c10205e1,21f0aa9620705b186bc106414969bdcbc7c14c8e1872d1ce10ffdf5721a96367,10-20-2022,Economy,373
0f7dadabf12a264f56d7144720f9d74fa3a8c69657bc4b88cf9593a06df6a7f4,175e3d265f3b413af7caffd7029e2afb5c5434d8bcb5df8d65fc640958ce8438,10-20-2022,Economy,373
6c75bc23dab812dbe50acffd77022a36bcf2889cbee9201fd66d3eb15841a100,41812ae9be5a2f383509b52e5ee44b2d617d24547ebd8d6b9770d29717305131,10-20-2022,Economy,373
d2285c854575b77c4ce293884d4fa36e16c5e678079be878767d15bca4b599f8,d03b6bb8ef23a96776a882f08427164d6aa2fad3fc596b009c9b6f41f0308ac0,10-20-2022,Economy,373
e6b883e8d0b396f8f6deb7b7f5e6513beafbc255e56b9cbf4a96bd7d13ad2cae,b4fbcac80682a7234fa2a97ee69b0f2f297ea1741e693965af9f93b203935a57,10-20-2022,Economy,429
a59b22d4cfb423cbc268ed0475c6e7e8e7269cdbb0c1a984e60df59f765654cd,c6bb3165453962fedb180cb9aa2122f2606dc94ca1c32cb7edff3d61f92f43c9,10-20-2022,Economy,429
2c696bc15246aba5c2ebd12519057b460c043e274581fafa0c4c0b2008a9c9f3,d0375913fe705be939834c8c45b0a728a1fb78c6b1856327120d6d411839251c,10-20-2022,Economy,548
a942b06f7c3deac1ced35329a60d44b0e8afc072f595772d5fbbc09147759828,a4076b74229a32cf962a211c31494e5f6e800acea0f51d9c76f209e84e9405eb,10-20-2022,Economy,629
950a741969eab271699190111810e4fab20007170d44074bab81788681ccaa83,a57d7c48a3d51b25514cccfd82c42c5e4ca2b739eadfe477de5ea666e8a5addf,10-20-2022,Economy,809
6a0db0124cdbd1ae64bda4e761ef6ee4aee7c5c3a0b84176d757fa139ba084bb,cacb4c123f0cfa9def9ed18f5d7281eb9e2146faf3da9a06836cf931e0887baf,10-20-2022,Economy,
61a9856257861605a58d38871c2a17553ea9599cfa2564a9c908f4f63693c099,bcab95c7c52b6f02fe776f4aa4325c912aa1a144aa0a02591b58befab7ec7d03,10-20-2022,Economy,
fb189350f1429888a5efa2fbc3872935d6382b566ed9efc197f66ab5072b337b,640624f249f73e9cb28cb708bf1245d2cbfd172233753237fdae7b788e076cab,10-20-2022,Economy,
14480deabec59c2303e8f416a675809c3471cd2b7d4c18197c118dad1b04dc72,ce104f43c6ef6093b3e598c6eb3fb41e2980c7bee747ebc654a8adf087bd051a,10-20-2022,Economy,373
d203367144b88ba41c69c13da3a1910d235dac0010d7ca51a961b77142d8ef65,7e7a4f4648e7efc6c36811853946bc3433b5fe19c6ec1540d1fb01e787d65812,10-20-2022,Economy,373
87d1dda5b6b713cf7de42815d3b7debdcd08079f937aae600ffa60847aba027c,b402f871ee0f01cf3179744681c4eb34b434eadbad05967919751e152a456b2d,10-20-2022,Economy,373
da7f42b2b5dce6b9b2b9dc42ce92ea5419d9ac4687239bad1e940416b2437ac6,9bfe59a4e8c6b7231db6d59265470e954b973bf4ee49df191d7e057c4cd1cb3b,10-20-2022,Economy,373
0ebf9b13192bc4fb9132a670375fb8471674e84a126bc4b40d4ac7c77ce75fe9,8ed70199206eb429bc9514979990195f038072d60bc6fa79adb53763cdb05d01,10-20-2022,Economy,373
a19b874851c50de97183a0ce758dd540269a81964241208430b506c5dea4db5f,d4a0db4c04008c6b2f513776051733187ef05163f01c659ab51d733a43cd3971,10-20-2022,Economy,
fa3496422864a45938e946ce6cfb1274d20a06532126e67f779d66ed55bf57f4,b1a21f15410fd8b95ccdb1b534f9ae56b925a442e4530d8e358821738c08280a,10-20-2022,Economy,297
edd04d92a36f1d6a8ff96753c21c8fe81bf31e5ed34a0967500335754e858a00,8130f93c9d82a87a405c0698e15cf3d31f88603de74088dde25120c36f36e384,10-20-2022,Economy,297
22aa6a039fd8866ecdf6a1eb91eff97d8324a02b3b72cde2feba517784bae3fd,65d0ef930904e53583fc7a07c7b92be16bff14bccd3236b75dc78dd237d35367,10-20-2022,Economy,373
4762079ffece69a6c18c485a035a57a6fcd0245f7ab34028da935684c2c01c76,6c6676051f1e4980163bd940e3dec4d6d95f97439d794a90fa9b9a72647ac85c,10-20-2022,Economy,373
ea3c688cb1dd50c353cf74c5c233130bfe8fee0cb21d76a208ff4b75fc79b997,21723a00ad280ee6a651046106b986b888a4b48fd12dbeb211e3b35e4fe2a674,10-20-2022,Economy,373
1fd34ecd8179da3ba29de7ba158064658ee1c8a3da9e50114f7f6d85f6df233b,4c7e266f233c15ea6a8f9d6c20d61d9a47c88c8806fc7e4ef2165e85f5403c8d,10-20-2022,Economy,373
6ba51b8d8750fbe2df0fe42c290b4b2b80553cf4c015d12a7dc40ef92495bb11,0d104e7df8788bce6119c487768b281330b9305b4af16e06d7fdd7e41263cebd,10-20-2022,Economy,373
867926d630cb8d0eaa45a21a46905602c37f2714a8cd3fa719316da405b4a2cd,149fc7c8a7cdebb2a650f7fb4a5365bbb9af7120ae76b55daf218c1267bbb9d7,10-20-2022,Economy,373
4131b0da83606f7cc892d1df364011e44005b9dce60ce9cd8432fc58501bbb8f,bb5920ad4f2775f8186483f858d5b10ce1d601643f8f5c35b3b30ef5f4c0bb08,10-20-2022,Economy,373
e715e935acdafcd04d7abefd0a2ab152d5fc403b585d78945c2728aec894246b,d12c7ef90b090de122978e1a47acd6f2af9c99f2003d746933311af82532835e,10-20-2022,Economy,373
aaed090a4d51bf08a9d3053c870cc1552033336ea043be5e0f90013da6557d02,c85bbee4aa7ef73d050c6d61c3425b51d0621cd60c99dcf2d4fd277adb7cc668,10-20-2022,Economy,373
5dc1c02bc6f1cc121b1f4958d4451cb5bb7ec0d7ee3e3a99bdfc8c769b3742ee,8569d0f0ef8d1434db39a802e4dd4da475945078a1b7e74ef1115517f0bb66f9,10-20-2022,Economy,373
a6c96fb3e2feaec51ea00476ba006942799b7996158c676bb9a5b56dd83c3dd4,774e21d33f79a2080b6505902373454edd4dfd4c6deeac7d02269a80fd9ba3fd,10-20-2022,Economy,373
a10cbdbb2ec381a1398904a1628a825ba8de0a82f6c6437a5fbd69e83137e43f,06cefc19b372f23e7be34a2cf6cce48204293aed10a499c9bb2140fc96a96790,10-20-2022,Economy,373
45d6ca2493834fc46cac282341cded6204ff7c57e16392bc5c875f203cceefa4,f03d43c3e5f4c4f020c94ea1011e735ede8a17f7386cf02a9c5cfad4e970bee4,10-20-2022,Economy,
45c8b7ab47a09af952153237b5d9560d0b17bf353c93c5c8a1d91b8950a605cc,132d7ed4949e49c8eae5a4d2a06c92af4829e69664ff9495b11701e1bb5d7741,10-20-2022,Economy,267
273948776f77889135434d241c9955979292cc4ff0b6443535f5873dd45aa988,e9f0f9c4b5beb122bc3ffe05133b19ec78b09680d73ffd089b7ac29e53b415f4,10-20-2022,Economy,373
f5168822d4292cd19936fef2ad75b2f55a0d435000c3ce0aefcab41ddb06e967,fd5d7457ee3ef7cc8d71549eda8fddb94e028f1ad1ebbf24bf21e79f9fba21d1,10-20-2022,Economy,373
