ticket_id,flight_id,purchase_date,class,price
2573b74f67bbd6d98a1c1419c73dc75d3d3889995be95252c08fc06c7654e208,a1ff48e94ca499a008cd9db0fee4d0fdafb4fcdf17d5285194f042fa83ec8f60,2022-11-04,Economy,297
6447444270a68a361278c522298db9d92f0758c3d148d86fd3d0e67896e04136,53132e3a75aad39e68eaa3092973dde8a6353a3bb39012d0b9b786c3cad9edce,2022-11-04,Economy,373
2e0b940d8b2671c1cc030f22455ab37a4fec849d1801782d9eb99a6e2f70dd04,413b85244c61fe6e7f0c2fa81536298024f7c55934b344ee16d5dd209a713bc3,2022-11-04,Economy,373
e3a7cdd6d743f2f8b30544a3fb66db8f2f22355ec0256cf1bca65abd86436eb4,2b4850366033a047bf1c902d2f161e764c0237a6a818d92737f4e0965d851fed,2022-11-04,Economy,
ac473adcc9d648481e900becac994192541f3cc8081bcc503ff0bd9fcd77efad,e724aeb8dfaa3c8320b6083e5de43e2c34fa0297d9ce18f61f5f391bbef9f8aa,2022-11-04,Economy,373
66dfb332219b20db9affb8420b915797c75a532f2a276a98b3d1ab8afbe841c2,a9eaac43d7bacd5cb22f2322c841d0e19f02a9ccdc691d09c590f2525b3388ea,2022-11-04,Economy,373
b2099f90092c795c3bc64d4023405691c33754e4aa5c275c3b07be9f41649695,10223c51bf7a5c36d52e58a1c366d2aa5149056870ab5a572ec4503ca34d88e3,2022-11-04,Economy,373
8e5d8dc028012c28a8da490f7e45ace79a68ae6246c27d8c5612a2fa688be96a,aee7410c17e915c675d196e6117b0b841cea48e82d3feab0843f5db5672eac25,2022-11-04,Economy,373
8d9987c2d571600f25c028393d658bb2e70feac1f8ce8d7b96e4a6155265d5b9,0b006efd89012f47feb5ed7f0ded1d6dca01280d74ef0569ba33de27db0932b5,2022-11-04,Economy,373
be71734445640045e0f0fb7c620607b9eda0fdf6c31953e3334867b01610dd96,e8f305b6420b6230ab800c37b0794865e5e08c74e59c17f1bce36c5d26fe852d,2022-11-04,Economy,373
b284aa4eee90666939bf14898a0552e3d5bf1c5c848d77b44156114f7b677e8d,dadb346921087580253a416b60da3985c8948c0bec4c1ab45d9a6fd5880f4a6f,2022-11-04,Economy,373
9b5d27b4c17307df3af968e68c2039e3847f74162fedc3ffac1a4b81256c16b8,1e5a890e881ad34109290e86022aebbd2f40b5945059e7ff4d4ef162f10d6d7a,2022-11-04,Economy,373
7fd84056ae11f801de3a13e968ae957682ae17e515c1ae1e7faae113cb2b64bc,12d60eebe64a45a99d0bd5dacd9cb6a8eb3de33c7d93a33a6b1d33f2eab44f8f,2022-11-04,Economy,373
37faaa93fa22c4c9a91231796ef84c098f8c2ed608d1a338af615d7f184fe0a2,5f77416da80d2c624fcba770b66f9a16937037fb795fcd61b634481408fe3a06,2022-11-04,Economy,373
8da62a3aba5759ab91c06ffbbb966adc0ce4d2bec40d64e10deb20f2feddc277,0ffee20e0dd187894d1c5e8e3ac77736a232a2633679cf8d857bb003c7b5d424,2022-11-04,Economy,373
3972adbf96cf85c1f6debb3c3458b9957e5313c47176e31be5ada10f05edab73,0ab5cff6ce8dc30b7cdac569a7c85eadf410e9a5bd55e8b28529d6f738685c74,2022-11-04,Economy,373
53f51876d94c362fa63540350fbbf5ea900905b118ee7fcf6a0b2ded91911e8d,334cc046f2cf4db8c9278cf94d84429204dabaca213611ced297eccda99d3f4a,2022-11-04,Economy,509
c4307098a13ee3ce2eff7b6e3eeeac71b5c735c3bfafa400e1b690b999920c8c,279f7e433515f71d497624ff21a48736186374ddaecde615adb648923cba04fb,2022-11-04,Economy,548
a04414f18b2e262d6782be01a2536bdf8f8e39e07061c150f50849e8b5bcbb42,9bc4f12152b9259c80372a04a29bf3aaabb6d8ce128f662fd70534288a0988de,2022-11-04,Economy,548
b3b9815676d24797a3bc589bd1810c337cd0969e28cb02396e546b73ce559828,2c1400b16d251a76142e5b29899fb789d7c03204b9112d570b9cb35a5cff85fa,2022-11-04,Economy,809
65a696aff0d8a336227fcbea2a8331a6238adfddc2176a21d005dfb6345f5760,02f354ddf795fc0fdf0a486448343566d57ce24133e2bceff9e4c45f5989a7b9,2022-11-04,Economy,
8003cca2aa80b3b85ace03fb3f8a6a871c2d3021c9636f19d170d4daf86231ce,a2d910fcab0ccd235aa1299c68d76af5aff1011d05dd4fe3d06a90d4abb8b86a,2022-11-04,Economy,373
c8fc5451c36f0cb2edf1d869f7ef9fe6650e27b87f0f09332ca530d55aa5ce0b,7886e254746f79a6045f61df68fa4bff8ce878580434398462347244279951e9,2022-11-04,Economy,373
46570a708e4740b98c23dc0d2c4ac9c27edb83f16ca0c970433bea5743eb5ecf,08bf7d39effa491fc7a94d497993f86b614c5cc968228cc05fb5be52366277ba,2022-11-04,Economy,373
fedc5970fa094690e29fc9c8d319c85147d6dd5ae789e0c8edea0c38c0f4b8f3,930f7fb52b7d008dc44c92668d16a9d129afae263565e2a2cee443b50cd32763,2022-11-04,Economy,
3dc48813e120d5040ce1243f0d78faaadc2254a4b5d0630cb92eca3000c12645,01431172ed7518cce9d737305b8751befade3be8b6f6dcd30d44e30b71804282,2022-11-04,Economy,347
8b515cea9b0d13d675286f6daa363e196afcd5ef33fa9cddd02529a5101867bd,a943b3b6e81203b70563af3d5dd5367d711487968aebadf10079ba9c7afd0a8e,2022-11-04,Economy,373
5243d85b9df9f1d22f6b9abab1aa5f9137dbbf33927a3d95d790fd7d3b599b30,a3e6f95f0caf36545f0a572746997a6da9a22687e9b5bc5ad975bede553177b3,2022-11-04,Economy,373
f341aa75e1cd35bc9c0f3287154248e246c8e0dd8b6712a62d8c7a02d724ed93,228d0a082b90776fff78c2e52f795d2c210888c1153065dc881853d711ab7a7b,2022-11-04,Economy,373
09ed822f1957ce9378d99cb6bca73cdaf4ac33ba9421ea3864779b9c55731ca4,be22dd1db2cd2904d4cfd80a72ead01c4d80ad4d1571c0d3cb913ce041cb0108,2022-11-04,Economy,391
5edc0baa0ce77d8769bfd7c48c81cddf761148f4e9ed6906b712b46eb97f90ee,177a137308edccc549b1b9afa765337307ce922a79109e0fc1195c3abcff40f3,2022-11-04,Economy,408
9eaf49fa3d67441880917687736a3bbae491c3bb8e745798e98853f2b7883d1d,8f3cfa8bdd6c732001f8ccaaab05c2cef21d3d919f0ef2ee87e70c03e7921285,2022-11-04,Economy,429
88221ef051f792852ba9c2ea060841cc357ea182b7b5e71a74ba39ca7d6ef3c0,ed195170d079359b1ddaa0e81897fae3beb8334a40799d6b3c6fd5fb39afc3a8,2022-11-04,Economy,429
b9bb902bcbdbcb16851cd715fa16d7911beb296d537d9130c0348ce8665ccc2c,a34a9e97affe1956ec030de42d317804e6876982d30de1ef8f0df21cb863c319,2022-11-04,Economy,429
7d5f6f35d91a57cd2210029c53bec7912aac073271a65d4f4703b97f5d9c16d7,28a3a9df88534bfac8163d5e9de3d91c9b6f5b6df7be79e33060add7437ff924,2022-11-04,Economy,448
2e290d745e07888985707a086c9f515c03be7adb811bea1df57d69af55e31d54,77d579115bbf200a071cbc38c166f17bd4cf4528b7c6794d5827286112dcee0a,2022-11-04,Economy,448
f6c1091970f53c38769b102bd04fa27fe561a5c608963db677f1ad7638283879,533fa1836a537f7c219ed49aaa9cd74a092aa1260006cfe2287a730b6f05c49d,2022-11-04,Economy,499
f363cd8fd9d134974a0384c4b11bea45ec42f6a30b160bc4ee2061ff85ba6985,ef699f45403eda4fe65ec00fe616650448817d14eb7877843bdc29eb02eb661f,2022-11-04,Economy,559
708e7a5cd6408edbb27c37b52a32bdee98fcf317b1b6045ca0302d485b10016b,326f66173dad3cfabba41e8685594e05b7b3587f74cfac9f6be91e0677f8e75a,2022-11-04,Economy,568
