ticket_id,flight_id,purchase_date,class,price
c6e7c2970fd5deee85a0c6bbd10279795734cba6dc9e52f224baf69bd10e8276,b0557ba1ddc7a25be460d6f8663d08457c5267acac4fc8376d03271439a28287,2023-10-06,Economy,418
21b22b9c20f8fa23d9f398c0d6abd6d14a96da51885e2f83d4cffa9f9f48edfe,4418565e81931037aa7967fb360f9d7346bd8bd13e09b2d37639c70a420701ab,2023-10-06,Economy,418
6ba2ae2828edd19a7e8e62c4a8a0c8668126dab2a39dd4ad88205c3d236ddccf,748e095fc0e1ad1a9e5a76c392beeecdc6a4b5fcfaac5dc1099cabedeabec609,2023-10-06,Economy,418
f3d5bed46b5d66081e4af208f89238c7615369fe413ba100d994aa89ee197b43,a05c9c0b8c5f3681b018472a7a49bb3a90fa182833889a057a36cafee54cccff,2023-10-06,Economy,418
b639d3c35a4acaf80080e4895a5a1c125a4fa43263a593d4f1c79c7a64eec2d6,a2dcca68ec2f8fb8fac95dbf65c48a05779343555460c465b8e7f57a06f27487,2023-10-06,Economy,360
a72cad117f52bf937bd74d39f73cbf603a9109fa7a74023f12286fe90d154e99,a2c533adc3355ae574a9b0e3b7c1011faf62c99e660e38045f2fd4ec8d0aec69,2023-10-06,Economy,418
d076a7befe0fd429958b247ba425508d02f176370d0718930d68db1a8b562fd1,f34be70a9ada258f1bf932b4d8089ba6df03449538ecda7b34612cbca258a481,2023-10-06,Economy,418
49ef2d309b68800e8819a3f74cd41ae6b576ae0b14e6871cc078a8bbf7f65245,54d7feb3a751393d8833f5b10cc8e9d202b5af987db1efba93ebc30cdb99a76c,2023-10-06,Economy,418
8ef98d71cdc576647bbb67298fd03cf746907ec734f625bee13ba458bf2c2e3b,3e5d75bd0eb2f301b22d0d8a94ba6b59519433ee4518660e10ebff40c38e092e,2023-10-06,Economy,418
733287800fdd0b745028cff7f3dabbf4a42c46555ec647efd44a61aa19a259c3,a14c50675d669eee17651831497be0670cc6ba4b786a7229c0dd53c3cfa61d8d,2023-10-06,Economy,418
e8ff3c114932df333c6c310726d0b238adfd7ec98a107880186f2c7ccd344db2,d1241f6e7c7de450b260fed94f70e32fd147692fa15e4c93689df0f0d3060249,2023-10-06,Economy,418
ea2d1536b3c4194497ff7dc66fe55acf535ef8394e8cd83cfa79978e7c06395e,5427901810bc5c62ee0c55cb04499ef44a3a3b6c7b1fd8c7bf508238b8a96d66,2023-10-06,Economy,418
37d38b72859db96a974527429418d4baeb672a71ef68962f9ecfc3372cd7b45d,457d2d8940d52cbd91527b7c097670328cad224f7723a2a5c192b0d834648b37,2023-10-06,Economy,418
250ccd6ed5716ce4f82cb66d34382ea29323f3e234f7a71d1814e619d9d878ed,6a7dd7bdf7c772c9d81cdd81d922ac8fa6d02afdda803e12e6edb805311f8db8,2023-10-06,Economy,418
0b42c3dc3b66b82300e1733991feef0748fb19e26f4c5b84fe66b253d8e063bc,1d50337b5f22e10154e71a1ab2ade0a5d6c29a5f6996a572127e2a2807f272d6,2023-10-06,Economy,418
13b10373a8fe6d2fadff890e21bf9b670b03cdaadd80275e9d16c228d9adce3d,ae8876d775ad0152bf2336252b6aceaba16bf740c0e9492e711c6f91a38d0521,2023-10-06,Economy,418
6643dfd476ab0c1c3c4c74df1774c5def289d22acfb2a1417c9c53cd7d5e8b38,8763367812794f635353ebb128bed7788785d5d743289fdb251c711bd96e0360,2023-10-06,Economy,360
80d37487a768091c3bf4f4763662da0dc33fb1eb91ceb89f145e9b5c1f7ec6e2,7ccdff53a6e163ca514fede6d86d006231aae125089a8418c5bcd3601e3464d7,2023-10-06,Economy,418
189072cef15c089ce2ee9b0f361415d8749efc30ea72396f9e525aea77bf1cc5,0c3c10d4bc195c55efee72e2e695d5588a5d5a3fc44c74987bf94cc066a7f866,2023-10-06,Economy,428
84e731ad1c0f847d349e4565149c31ea6d18c2c49c1a43d6cdb015c3889a4123,06fdaf52b53fbb7812a8f1eecf0168181ab091be976ac3eb4abd1080e0b43d74,2023-10-06,Economy,418
6f40b13683a9b6a12f7ae4cea8b48666f64ee410d3bcaa85a1663ca886666743,adb03e24d298be6c23392ed4a4581619193259d12f371598ec5691173e40c23f,2023-10-06,Economy,418
ed76f33d52b36f0a22ea74a24a3c1cab7704b7e91b51e77ac44ffb15a07040d5,233ceab27a16254e31a67ef6f4048952d1ca2cb0a502353166b01d0d0e2e14c4,2023-10-06,Economy,418
0fbe3f2f7e0c9947e7b1c98f07ade475fbcb6905161b545d874f5b2d6499c28d,3c6aa91c443bc114441b37a00b9117bd45c6b45f062b3f8c369d43b92fc53482,2023-10-06,Economy,418
d5b000f21e3cf65226a3e0700360960f0e949adef201f74c2b4e2bc7cab12c91,29244b20dd58d8e992243e71e9115a5646b554e6b36cafd75869fa1bd9ba9b3b,2023-10-06,Economy,418
add4e46a9c858ee067420ca1d9c7ae43de414c12ff89210100d7b7237bf3e325,7573f91611648da54587c50da413a7c53371ffdcf12d6ec27c39bac30839acb9,2023-10-06,Economy,418
6422d8641b23a46e761b483f22e645a89a7e1dbebb8cc7b398b5fab70404f10c,189879c0616ab4c96316aa58e2151146cd9622d6dffefd913395ce03fe0ad988,2023-10-06,Economy,418
7b0a462a5dfbcc13890d94739207aac18f3d1fddb6f2a91c1e56d95b57fdd7f7,1a23d3433fcb3899b6f28c07b3de286fad20265b4e014dfd4eb207df6c00f275,2023-10-06,Economy,418
7a660e87db4ddf8ab5cbbe86ecff2c204eb1dc6a31749b8431fd62c386ac18cc,509723df950b71f12ff61c42afa8b9ba7b94ed7ab6e3b9b5880a2a28ce11f20d,2023-10-06,Economy,428
66ef4e83130b630680f497f394fd5c384b18f3ea04705625e9b19cc3e5b54d91,b3503fc134c21bcc21de213c4fde14418c2a2ccf83d694161243c230a5be01c1,2023-10-06,Economy,428
f7092fc065884b63b0257d2e3eddbe78fe86d1b3c680c651ff4ee63b6b998fb6,34a845fb33b01656d7f238b1b01bf5931ecceb99c12eba8c38e318f6d8f9e52d,2023-10-06,Economy,428
87b2ee662104d067ab5ff0e745115b4eead68afc0dd339740a0f785a6851db63,0463f1b09caf3f76dfa4eb1ace454319bb64129dc8c42a7e573a2de3ee898e67,2023-10-06,Economy,428
c4b432c307602f31455d3fbe86037b79a0fae31c9ebda48f5818055f882dfe6a,6c5ed9ac179bce6d9b11af5ab0be391dac8a54c6e75d3655138e005c5f541555,2023-10-06,Economy,428
77965193c2c4fa2476519ac8f22578defdf61a8d2be7cdb5972b7b2d5e859ef1,62357b8b35a893d54e3b80c2fd303bd2cd2cf8effdcb8bf43ba0853aced2e170,2023-10-06,Economy,428
18260be0650f7a60621855665670a50e5df7bc831acba6eadb68894159579c5d,1be08402de60370bbb378850c0eeca51599296ae85498e085d2d4be8b1d197b0,2023-10-06,Economy,428
d593071fd45d41e64211ec3b60174c0537cea7c6a6c4123d16449c05fafe315d,2ff0d0da8b6ba90ddb47e8597670da4104c113db95efe1cd8674459b2fb8c929,2023-10-06,Economy,455
d6a8f1b5efb8bcfbba4b64b69102ebcb4cc8fc8e1d257e145c7ae23c5bd8fc44,b277943272514f5f34461ae8bf61fbda271337b2e67bd20d9cae2f08472f780f,2023-10-06,Economy,368
a68bd733cb99e062c8967e5bd3cf7fa44a8f07e6bef42e7331dc459509a783f1,4d6cd53ee47c49a15c0fba863df9acafda819b6f7677ecdb01c70c7993aa1275,2023-10-06,Economy,368
8bb5c903789858eda9b902c8a41523282bc294ab91bc75147ae5d1d3ac30c7f2,22bc254448e8ec229753f5ed4f3400a9261059164a7ec19e2c5b3fd971e46e43,2023-10-06,Economy,368
3135c64fe123c25d0c337771706be76c027ed2c60502787565e99a9460de96df,5fc3365560ea97b3304b0903d039db11d5c97126a45bd9185ea5c9e86c841eaa,2023-10-06,Economy,368
8ae37856950378b5f9483f15ce84ee51edaceb55fbcdd4df6ab9b2052379d2a4,a5224a72334a95da9dfcffcd00870e4ee01447b780574709eab711e208e13477,2023-10-06,Economy,368
c7632f93425d8106b8747c26926edb55aa1d401fcbfe3ec48ce3192eaea4926a,180633c02f9428898770c5688c4ad82e74ba8d00013a07a1c61ec359d03b1925,2023-10-06,Economy,368
bf0ae96cbe801bb8184c5678008664c8a09420cf055a8ad342558179818661e4,f47c82a4249a2715a6d9975010c92a2d04c48f7c7dfef46afc5ceca4edcdaa1e,2023-10-06,Economy,368
234e4b11ebe3a39dc744e79d824ec875ee494b8d95895a94a94448d8168ea8f6,1a1d2bc55874301803aabd98deb2894b43186ef0d00bcd0d9d0c3aee1967ccf8,2023-10-06,Economy,368
f54399868ed9f949374fdc32354e1b88a3a76846a0593572e47e327f43e94d28,c5e015d1a7a8d1eeb8bc2e3f780a8325f3370abec7e30cb499bd11e1116165d7,2023-10-06,Economy,368
92e4c037049bf2c5cd98efca2c31d2fd3f3df7039ff62c19eb29f9f7d4daae82,b8189f9b854e33cea75eb348400c787a0d6812e1b7c030a249096494556b0891,2023-10-06,Economy,368
529bb701be92ac32575ac44b4846831bd227e6d60c30115eb90d3130ca4c91c0,7c9415f586df1265a1d42f9396ccef4e75ad1a9044b412741f17c36d7dc2fdc8,2023-10-06,Economy,398
3b1e7e8cf5aa94701e640be3227e76267a431fe83ec2290a570d2ac3af847b75,c9f2e26eb5475ec9769cdcfc37030d17a998ebf07b332a3b9ca7377314271ca3,2023-10-06,Economy,483
6b96d8676f7957e4f66354a343e69b1577218ba2691ec28044e9ca8c3d05d165,5f9379b5bffb04d78bbaebaf9eddc04f2c512a155ad2d2cfcaf7c0851e0337c0,2023-10-06,Economy,483
b3522edc0c00c3fa997c4250013a7d9edb4af269981c81878770de6a81feeb72,214e8057d989c2156b8dde9afe84d56b6b001d2a067cc41ba8abddacb062d3eb,2023-10-06,Economy,493
2431f16bcd42c4a5b92787853dea647a1ca0e7c6ba3099415112d2e20fee4c50,87b9df864e73eff76e3682c172078859723f377742ea60bff1121d3e96bc55bf,2023-10-06,Economy,483
ca0a1bdc0932a4b4e600afcdb0832340a3aa037831c720411d01145a6d882269,ccab7e20c777d0accf7d474624d84aa75c6411906756a4a33e38498a99ada58b,2023-10-06,Economy,483
70e3f49d73efee1546e18e674f024be07af215316f875c3cf1540f2b360bccd3,fb94be2f76dec8b6cc730b1d2315d0e659b45b154ed00708a7ca15570d2837d3,2023-10-06,Economy,483
d9e146383ffe843cf4b3f0124445d6854c8503a52fe4e2de4a94b9baeb159472,b296f578ba5a512c24a068e818da0f50ddac44a5283416e80355bab7ef8e150f,2023-10-06,Economy,483
b7e0c7b95e046120cb2d9ac967b740218ee30999df8db4aba552b51f5cb7b40e,b52e7e10ec74e9b2288cb218aabf4d982aadfc5b097ee95437570b3e62e472d0,2023-10-06,Economy,483
98d0c219f0f273e586c69c6691ddaa78842e477ef44d45d070345ffda7b4c455,05485b2da33649d57a517b013bb8fad50376b7cd26b3f543acd15fba1be12b8a,2023-10-06,Economy,483
42057acc9032d6bd0dd4aa743be72e33c819f6ae7ef5851018d31486f51055f2,4d8e35baf13f8ba6c531d670cb00c13398ac14a1ff11038d2883e16b6cb6be0b,2023-10-06,Economy,483
462d8be2487dd290f7e481313bad53314023942f09c948f595a8900332262244,3d295da8b88c2d4ba2c9fbe8fe07bfc13e6c2baa9477e894ea9dac2fad6192b8,2023-10-06,Economy,483
7a651a4017ae52adb5203ec6a83951c5b25da3fbdab14e71a35c54ae2ea0086d,ccc6ea7a92120581b8f5d21ea2d4e512a1028ca9c31d6104d2648829f7757b27,2023-10-06,Economy,483
7feab14dbf7194e80aad1b14bc28817cbe27c17916f989221725fae120eac099,2f78304e26ca381845da5245cc812a3e578d288cbe89536e38c4bd38e43b3e29,2023-10-06,Economy,493
4ee3717a1d58fc06cd498ea8e005dfd8a8b9e18bf146aff7d703a0e1901453f2,05bf635647bd54fe2469c5b9f46c3056dfb4e5ae0e4c56c0074824d33c3e8b5d,2023-10-06,Economy,493
841ae0753138ff089d79830404b9ea56e2f550776405400be3490ab8d4c6a5f2,326a3aa48a360f382d86dd293c7b7dab155793b8ebc670ea8a8e2cff1a39918d,2023-10-06,Economy,320
3b9a3536e51eab6764f064021cbc12bfe17c73f4b2f8c6285f1665ef05926cff,7916b3b94fb8649643afaa13b23666d529c25c602afa7e1ac7c9e34ef1b6b420,2023-10-06,Economy,418
c8321ebc76c6c833fcdfd74ec5187e00deaa24c19e88700f878dc994c183cfdb,84b1dd0946f7294756fbaeca3d4fff5b68bd7144bb6ec62d96f9f2cfe3ab59a6,2023-10-06,Economy,418
7e455e72c185e258d98fe48b56c0ced0d0b04b52ce8c56bb38ceac8791db9f90,197fad5290936f00f96ff2ecd17c4eb669b6f7130efefd5bd346ddf11d0f6137,2023-10-06,Economy,418
891fc75fd111f8df9bd01b9d98325777a28078efe96908437671056f158d9f20,f03978111fd0ce996873d8cc91fa734de24221dc3aff2725d6a90ffb4a73a122,2023-10-06,Economy,418
ea763ed58dbc3facb98cb11174feff7f9208a79cc1a5fe95d4e255b15e99506a,df167f585b6450eee114e50680686ae7c20d6fe05d075f06867202c00ba9a1d9,2023-10-06,Economy,418
b95c62b53b988fd569c0231c13a5a20b90edfb352253b4ab89118a094e31cd45,04cd6f2c35d4287b183d8b11118f274669e80c0700cf8842722b5f1ed7eaf279,2023-10-06,Economy,418
46dec37cb88b9257ec2d9e542cc8bd544180cbb65a637c98aa36baf824d9ec90,e95098d056891e878ed93f030df172c7e134ef38b070319d1306bfdcaeda330f,2023-10-06,Economy,418
abb3e6edb8e1d5d6b1f5acd422d7f6f8bcb3ee2905aac1a45df7627103cf6ea4,ce25033dec762aa3760a6c88a205783f1ce8bd6a1f501fba219a0d2989ebb862,2023-10-06,Economy,418
93f17066e5bda7b3522dff44b1dec51f24652e6f214f5a12e28b651ded804d4b,b83fd62111dd93128a6fa851e490df7eb9baccc71a8cc2598ff014e898603c10,2023-10-06,Economy,418
434afe7997972230e0e6b4b80bba20b7f91d7dfaef0b3f8be0a893b800f29387,feabe74be593f401d2d3a572721fd4208873f4e35f5676fb659c601e815bda6c,2023-10-06,Economy,418
ebe1f3bd97138950fe9047ddc5585174c37ecc6d0de2a391da244107498ef6c7,5e97d1ee07a6e209196b1d6569c446c76b13ac04699b8fef94688712e64fbc47,2023-10-06,Economy,418
fc94d0f0e8bb3c9ee6fa5070d6783b6f2e6c70550c19ad28c8f52ef2adb119fd,30e5122e77831412d826e4b1a76d6c461b9593bab7b9c6a449a2960fc585ae11,2023-10-06,Economy,418
