ticket_id,flight_id,purchase_date,class,price
886011583984e0b6585be7148a6345b204b28cfc3b732b2d94f61f7cf7feeca2,fd18809074b31a7bc6c2810efd998a447d19765bbf0675c8345ea41c21d657c0,2022-12-02,Economy,299
8eac6acd4fb0d8cdc7a213590e45a7db259aef57eff500e8b32e2d416936ef40,eea9dcc93f6d2ac629bc36c3a231515dfa4b4b10c75187849bcdfaac2f4f00ae,2022-12-02,Economy,373
489f778a43e72f26d45af6629bf603e864817dbde9c7a9506f4fe35ccbbdcae0,806cbe3049b36e27a54456f381f1889f044a3a175df2e9caa7c35afb10b0e5c7,2022-12-02,Economy,373
7155e942dd61003495fdc89d737934f7d2595575cfede3639e19bb16007316aa,c3f6fdb3a65883ef484fd5d7ac96a77d6d2061c54a21cffc07bec3e5c00f1006,2022-12-02,Economy,
eb6b58745d3d204feaf928d3e756e265ed3b18c4f60aae3f31cecef0e3cc6033,e474231432c91fa6617bd48d641bc2924d166ecce64fdab1d3aa5cdb20757554,2022-12-02,Economy,373
15157577522b992aa16fa2a9b01e01c514c03084f7e0e69782906440fa44de27,16f378aac1bffbb08b7922793e66e5c791c5613d945e1763a3f270bcf2df3380,2022-12-02,Economy,373
1f33433628b2a26b45d01fb8be778d59e356003455c26c56c4c118fe3b9cda85,98d109b177ddda8d592dc3fd7ec055d324a9aa0dc290af70597907d4e9d11286,2022-12-02,Economy,373
c2f57bdc5e3a27099caa8be8293ca0dec5522a5bf0ca2fcbdafe1b22013accd9,c37078f0933bf391297d092bb038f741acf659eeca30b0d123ed7f0aeeac89c2,2022-12-02,Economy,373
8132d37fea3d956c5e64096cc778fcf775dd9d050187329885ac1392a752bc7a,ebd0d2ce10d5b77f71767249454c7739ae70ad2320f4ee8a5895a8dfe5dad32f,2022-12-02,Economy,373
ec2950ef78ca1371ddb46e2a105cd135fb6932bdd0a91263fcb1ad0196313a96,4ecdd90b1b1c73503c4d7bf7cb8168f9c7e227ed15555e24e84fa26e20eab70b,2022-12-02,Economy,373
0e6afc247db784e8b681a313be0e8fe268f96d5439233ebf28e392fd05224921,9ad91b43e978f2d11ff7bab0b2e622136741f279744a63616c7812eec4098d37,2022-12-02,Economy,373
2da77fba06c9e95411a5d34afda68cc9a1f2d0aefb4c5e4c736cecf1eaa0e9fa,1ff0de93ba58542e8a0f74275c931b7ce3bf5d3a980fa68a6386c1d887bdcf22,2022-12-02,Economy,373
c9308288eb393b79fb07dae1964a21fc7765913b6df53d39df189fa83a66cb60,6747938642c2e88624d2127f6652b823dae0679fc1f5f79682569fba4c43deb1,2022-12-02,Economy,373
