ticket_id,flight_id,purchase_date,class,price
2ff4ca32dd486a2420f23ff204cabce7e66408a84f71c7e9c383f67305977e8d,4045c2dc3dbc9b6ec5988067e2f9ac1227823af7bb21e8ae82581fd5ef11cd45,2022-12-04,Economy,299
8be18b159a016c9d8ae094151f3e1d331e5390e0598f8dc87e8f5cc7c3284e07,99d81ab1b8a848f54892525b6ec6521855110668a6236156c3461c1f77b2f41f,2022-12-04,Economy,373
dbeb16967802297a917674986fd7171446aec9205b531ce0e5ee73fa18aa7adf,be2677778f2e80532270db77915851b5f09a78dc95d096f4353a888348842150,2022-12-04,Economy,373
82c9e1201044a259e2d4810c4d9dcf4ec295d285a53198bde2cb9feb10def0c0,29feeb56b5bbf52eb7bbf220e164e9b7ab83fe1d10dcd49e572a09284253c632,2022-12-04,Economy,
aca415abac2142a381587343581582819297fad6a7c21d5691db2df8100c96c6,a888a865bf124f0f4bea7726974e3e18995e6487f918490e1a15e35acea1bf0c,2022-12-04,Economy,299
10f8978435cde911be7ed82b629161d12bb012c79b9133e7b4907222c574e91a,877e306fc713a3545cfd7fdf33692627a64ba135536104a65dc2bc8eb55d6c57,2022-12-04,Economy,299
68a923fc7c1abf306790b5517985d2e9a3c85ef3148ef700d595151870268e21,0340956b380b44cf614205d1cba067d14fb0b45408b44867f01ba392af638dcc,2022-12-04,Economy,373
477042e713cbdbfac9ad4dd9d55692af2f5fc2c499ecd8804fe37354d3a31c56,0afa4352ff4630caa5b7ab52338901806b2184362790bd2a298ebac956b2932c,2022-12-04,Economy,373
a234b741a3ec1cec8a2b29ebc3efbce50c6d63552f919a3da7dbbcac2cd5cb2c,fb7e9da40c6b0de1cdcce8854bd40e8d2155141b58b8ca1de36a5fd911b30af1,2022-12-04,Economy,373
4d2354d304c15f8d8b1e28e53f67e2987faa0772f4091e00bfc51d4d146849bd,c313019250fa3b6c31d08942b5cc5cbacc276ba5394133c32354fadefd8f3355,2022-12-04,Economy,373
e6b22f0d90353ec525f83fc548a224282f5700dafd52791e5b26d2dfdecb49d5,f047c8f7338c093a5f3da9f43c75b239e32fc8ae5c3162085b6e2ff20b61f4f5,2022-12-04,Economy,373
b83a964b30f7334f03b184b5686bfc0226a4236fc7d3d11931ac088f84250a91,8401fe80519f4926c029b2c3e2039f733c45a2f5dfbfabe39343b8da14c82495,2022-12-04,Economy,373
